,title,url
1230,HTTP WKS Lotus 1-2-3 Remote Code Exec,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=21791
1231,HTTP WMF ASF Speech Codec BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=23500
1232,HTTP Yahoo Toolbar Helper ActiveX BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50173
1233,HTTP YES Toolkit Activity,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=23502
1234,IKE SafeNet SoftRemote Service BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=23539
1235,IMAP Mercury Mail Login BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=23248
1236,IRC mIRC Privmsg BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=23157
1237,Kerio Remote Auth BO (TCP),https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=20054
1238,Kerio Remote Auth BO (UDP),https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=20055
1239,Malicious Phishing Site: Phishing Suspicious Request,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=28823
1240,Malicious Phishing Site: Phishing Suspicious Request 1,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=32137
1241,Malicious Phishing Site: Phishing Suspicious Request 2,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=30649
1242,Malicious Phishing Site: Phishing Suspicious Request 3,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=32138
1243,Malicious Site: Gamevance!gen1,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=24554
1244,Malicious Site: Malicious Domain Request 13,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=29111
1245,Malicious Site: Malicious Domain Request 15,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=30997
1246,Malicious Site: Malicious Domain Request 16,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=30998
1247,Malicious Site: Malicious Domain Request 17,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=31154
1248,Malicious Site: Malicious Domain Request 18,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=31242
1249,Malicious Site: Malicious Domain Request 19,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=31243
1250,Malicious Site: Malicious Domain Request 20,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=31233
1251,Malicious Site: Malicious Domain Request 21,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=31349
1252,Malicious Site: Malicious Domain Request 22,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=31350
1253,Malicious Site: Malicious Domain Request 23,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=30931
1254,Malicious Site: Malicious Domain Request 24,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=31413
1255,Malicious Site: Malicious Domain Request 25,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=31414
1256,Malicious Site: Malicious Domain Request 29,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=31595
1257,Malicious Site: Malicious Domain Request 30,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=31614
1258,Malicious Site: Malicious Domain Request 31,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=31615
1259,Malicious Site: Malicious Domain Request 32,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=31838
1260,Malicious Site: Malicious Domain Request 33,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=31898
1261,Malicious Site: Malicious Domain Request 34,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=31899
1262,Malicious Site: Malicious Domain Request 37,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=32018
1263,Malicious Site: Malicious Domain Request 40,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=32186
1264,Malicious Site: Malicious Domain Request 42,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=32311
1265,Malicious Site: Malicious Domain Request 46,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=32641
1266,Malicious Site: Malicious Domain Request 47,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=32642
1267,Malicious Site: Malicious Domain Request 5,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=24591
1268,Malicious Site: Malicious Domain Request 8,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=25582
1269,Malicious Site: Malicious Domains Request,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=28704
1270,Malicious Site: Malicious IP Address,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=23837
1271,Malicious Site: Suspicious Downloader,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=24570
1272,Malicious Site: Trojan.ADH.2,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=24559
1273,Malicious Site: Trojan.Gen,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=24576
1274,Malicious Site: Trojan.Gen.2,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=24485
1275,Malicious Site: Trojan.Gen.2 2,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=24542
1276,Malicious Site: W32.Chir.B@mm(html),https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=26688
1277,Malicious Site: W32.Virut,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=24617
1278,Malicious Website: Sinkhole Domain Request,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=28236
1279,MS ASN1 Integer Overflow UDP,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=20408
1280,MS IIS FTP NLST BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=23467
1281,MS MSDTC UserAllocate BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=21389
1282,MS RDP Terminal Service DoS,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=21262
1283,MS RPC License Logging CodeExec,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=20980
1284,MS RPC Workstation Service BO (TCP),https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=20625
1285,MS RPCSS Attack (UDP),https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=20445
1286,MS SQL Copyscript Distributor Exec,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=20617
1287,MS Win9x IE5/Telnet Heap Overflow,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=20399
1288,MSIE 4XEM VatDecoder ActiveX BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50141
1289,MSIE Acrobat and Reader Remote Code Exec,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50228
1290,MSIE Adobe Reader NewPlayer BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50245
1291,MSIE Adobe Shockwave Player AX BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50237
1292,MSIE ADODB.Recordset Filter Property Denial of Service,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50000
1293,MSIE ADODB.Recordset NextRecordset Property BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50022
1294,MSIE Altiris Console Utilities AX BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50239
1295,MSIE Altiris Express ActiveX File Overwrite,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50235
1296,MSIE AOL Radio AmpX ActiveX BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50125
1297,MSIE Apple Quicktime QTPlugin ActiveX BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50109
1298,MSIE Apple QuickTime RTSP URI Remote BO CVE-2007-0015,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50155
1299,MSIE BaoFeng ActiveX BO1,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50222
1300,MSIE Black Ice TIFF ActiveX BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50162
1301,MSIE CA BrightStor ActiveX BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50130
1302,MSIE CEnroll stringToBinary Property BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50017
1303,MSIE Citrix Pres. Server Client WFICA ActiveX BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50111
1304,MSIE Clever Internet ActiveX File Overwrite,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50178
1305,MSIE COM Object Instantiation Memory Corruption,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50103
1306,MSIE Creative Labs Autoupdate BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50157
1307,MSIE DataSourceControl getDataMemberName Property BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50015
1308,MSIE Daxctle.OCX KeyFrame Method Heap BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50037
1309,MSIE Daxctle.ocx Spline Method Heap BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50024
1310,MSIE DHTML CreateControlRange Code Exec,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50118
1311,MSIE DHTML Script Function Memory Corruption,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50028
1312,MSIE DirectAnimation.DAUserData Data Property Null Deference,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50006
1313,MSIE DirectAnimation.StructuredGraphicsControl SourceURL Null Deference,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50003
1314,MSIE DirectX Img Processing Code Exec,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50105
1315,MSIE DivX Player SetPassword ActiveX DoS,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50132
1316,MSIE DLink Mpeg4 Shm Audio ActiveX BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50136
1317,MSIE EasyMail Object CreateStore BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50219
1318,MSIE EDraw Flowchart File Overwrite,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50177
1319,MSIE EDraw PDF Viewer ActiveX File Overwrite,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50224
1320,MSIE Facebook PhotoUploader Extract BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50100
1321,MSIE Facebook PhotoUploader FileMask BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50108
1322,MSIE Flash Player NegativeSceneCount Code Exec,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50236
1323,MSIE Flash Player Remote Code Exec,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50227
1324,MSIE Flash Player Remote Code Exec 2,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50233
1325,MSIE Flash Player Remote Code Exec 3,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50234
1326,MSIE Forms.ListBox ListWidth Property BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50020
1327,MSIE Gateway WebLaunch ActiveX BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50137
1328,MSIE GlobalLink HanGamePluginCN ActiveX BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50102
1329,MSIE GlobalLink OurGame ServerList BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50158
1330,MSIE Gradient StartColorStr BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50013
1331,MSIE HtmlDlgSafeHelper fonts Property NULL Dereference,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50008
1332,MSIE HxTocCtrl ActiveX Code Exec,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50144
1333,MSIE IBM Lotus Domino Web Upload ActiveX BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50112
1334,MSIE ICQ Toolbar ActiveX DoS,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50139
1335,MSIE IDAutomation ActiveX File Overwrite,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50153
1336,MSIE IE FolderItem Object NULL Dereference,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50011
1337,MSIE Image22 ActiveX BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50282
1338,MSIE IsComponentInstalled BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50042
1339,MSIE jetAudio JetFlExt ActiveX Insecure Method,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50078
1340,MSIE Keyworks Keyhelp Module AX BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50240
1341,MSIE Kingsoft AV Update ActiveX BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50129
1342,MSIE Logitech VideoCall ActiveX BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50117
1343,MSIE Logitech VideoCall StarClient ActiveX BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50203
1344,MSIE Macrovision Installation ActiveX BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50131
1345,MSIE Malformed XML Buffer Overflow,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50212
1346,MSIE McAfee SecurityCenter Mgr BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50114
1347,MSIE Microsoft Office Web Components Code Exec,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50226
1348,MSIE Move Media Player ActiveX BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50156
1349,MSIE MS DataGrid Mem Corruption,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50201
1350,MSIE MS MPEG2TuneRequestControl ActiveX Instantiation,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50225
1351,MSIE MS Snapshot ActiveX File Download,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50166
1352,MSIE MS Works WkImgSrv ActiveX Code Execution,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50148
1353,MSIE MSNSheel ActiveX BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50285
1354,MSIE Multiple COM Objects Color Property DoS,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50025
1355,MSIE MySpace Uploader Action BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50096
1356,MSIE NDFXArtEffects RGBExtraColor Property BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50021
1357,MSIE Novell Iprint ActiveX BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50286
1358,MSIE Novell iPrint Client ActiveX BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50168
1359,MSIE Object.Microsoft.DXTFilter Enabled Property NULL Dereference,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50007
1360,MSIE OurGame GlieDown2 ActiveX BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50151
1361,MSIE OutlookExpress.AddressBook COM Object NULL Dereference,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50002
1362,MSIE Persits Software XUpload ActiveX BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50115
1363,MSIE PPMate PPMedia Class ActiveX BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50174
1364,MSIE QVOD Player QvodInsert ActiveX BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50094
1365,MSIE RealPlayer IerpPlug ActiveX DoS,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50128
1366,MSIE RealPlayer rmoc ActiveX BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50124
1367,MSIE Sina Downloader FO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50169
1368,MSIE SndConverter SaveFormat File Overwrite,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50283
1369,MSIE Sony ImageStation ActiveX BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50138
1370,MSIE SSReader Ultra Star Reader ActiveX Ctrl LoadPage BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50210
1371,MSIE Symantec BackupExec Infragistics BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50110
1372,MSIE Symantec SymAData ActiveX BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50089
1373,MSIE Symantec WinFax Pro ActiveX Invalid Instantiation,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50221
1374,MSIE Trend Micro OfficeScan Client ActiveX BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50116
1375,MSIE TriEditDocument URL Property BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50009
1376,MSIE Ultra Crypto CryptoX ActiveX BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50133
1377,MSIE Vector Markup Language Fill Method BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50030
1378,MSIE VeryPDF PDFView ActiveX BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50206
1379,MSIE Visual FoxPro FPOLE Cmd Exec.,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50101
1380,MSIE VML NumColors BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50035
1381,MSIE VMWare IntraProcessingLog File Overwrite,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50145
1382,MSIE WebEx Meeting Manager ActiveX BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50176
1383,MSIE Winsock ActiveX BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50200
1384,MSIE WinZip WZFileView ActiveX BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50038
1385,MSIE Zenturi ProgramChecker ActiveX File Overwrite,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=50179
1386,MSRPC Client Svc Netware DoS,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=21881
1387,MSRPC DCOM RPC BO (4),https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=20388
1388,MSRPC DCOM RPC Heap BO (1),https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=20393
1389,MSRPC DCOM RPC Heap BO (2),https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=20395
1390,MSRPC DNS Server BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=22218
1391,MSRPC MS Message Queuing BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=22697
1392,MSRPC WebClient DAVRCreateConnection BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=21553
1393,MySQL Password Table Change,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=20083
1394,NDMP Symantec Backup Exec File BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=23212
1395,NetBIOS RFPoison DoS,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=20020
1396,Oracle TNS Listener DoS,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=20051
1397,Oracle XDB FTP BO (1),https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=20049
1398,OS Attack: Apple OSX Privilege Escalation,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=28706
1399,OS Attack: Cacti CVE-2020-8813 OS Command Injection,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=32087
1400,OS Attack: Domain Controller Null Password Set Attempt,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=32593
1401,OS Attack: GNU Bash CVE-2014-6271,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=27907
1402,OS Attack: GNU Bash CVE-2014-6271 3,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=27909
1403,OS Attack: GNU Bash CVE-2014-6271 4,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=27911
1404,OS Attack: GNU Bash CVE-2014-6271 6,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=27922
1405,OS Attack: GNU Bash CVE-2014-6278,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=27921
1406,OS Attack: GNU Bash CVE-2014-7169,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=27914
1407,OS Attack: Microsoft DNS Server CVE-2020-1350,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=32392
1408,OS Attack: Microsoft Netlogon CVE-2020-1472,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=32577
1409,OS Attack: Microsoft Netlogon CVE-2020-1472 2,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=32596
1410,OS Attack: Microsoft Netlogon CVE-2020-1472 3,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=32610
1411,OS Attack: Microsoft Security Essential CVE-2017-0290,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=28554
1412,OS Attack: Microsoft Server Message Block RCE CVE-2020-0796,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=32098
1413,OS Attack: Microsoft SMB MS17-010 Disclosure Attempt,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=23875
1414,OS Attack: Microsoft Telnet BO CVE 2015-0014,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=28216
1415,OS Attack: Microsoft Windows 9x NetBIOS NULL Name CVE-2000-0347,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=20025
1416,OS Attack: Microsoft Windows CVE-2015-1635,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=28382
1417,OS Attack: Microsoft Windows Remote Desktop Services RCE CVE-2019-0708,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=31527
1418,OS Attack: Microsoft Windows Remote Desktop Services RCE CVE-2019-0708 3,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=31804
1419,OS Attack: Microsoft Windows SMB RCE CVE-2017-0144,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=30010
1420,OS Attack: Microsoft Windows SMB Remote Code Execution 2,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=23624
1421,OS Attack: Microsoft Windows SMB Remote Code Execution 4,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=23858
1422,OS Attack: Microsoft Windows SMB Remote Code Execution 6,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=22650
1423,OS Attack: Microsoft Windows SMB Remote Code Execution 9,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=30902
1424,OS Attack: Microsoft Windows SMB Remote Code Execution CVE-2017-0143,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=30263
1425,OS Attack: Microsoft Windows SMB Remote Code Execution CVE-2017-0143 2,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=30023
1426,OS Attack: Microsoft Windows SMB Remote Code Execution CVE-2017-0144,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=23862
1427,OS Attack: Microsoft Windows SMB Remote Code Execution CVE-2017-0144 2,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=24301
1428,OS Attack: MS ASN1 Integer Overflow,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=20421
1429,OS Attack: MS ASN1 Integer TCP Overflow CVE-2003-0818,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=20409
1430,OS Attack: MS LSASS DS Request CVE-2003-0533,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=20615
1431,OS Attack: MS LSASS DS Request CVE-2003-0533 2,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=20631
1432,OS Attack: MS RPC DoS (RPC WinNuke),https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=20609
1433,OS Attack: MS RPC LSASS DS Oversized Request TCP CVE-2003-0533,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=20443
1434,OS Attack: MS RPC Network DDE CVE-2004-0206,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=20648
1435,OS Attack: MS RPC NTLM Auth DoS,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=22602
1436,OS Attack: MS RPC Workstation Service BO (UDP) CVE-2003-0812,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=20626
1437,OS Attack: MS RPCSS Attack CVE-2004-0116 2,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=20386
1438,OS Attack: MS RPCSS Attack CVE-2004-0116 3,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=20624
1439,OS Attack: MS SMB2 Validate Provider Callback CVE-2009-3103,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=23471
1440,OS Attack: MS UPnP NOTIFY BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=20059
1441,OS Attack: MS Windows Server Service NetAPI CVE-2006-3439,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=21702
1442,OS Attack: MSMpEng Remote Code Execution CVE-2017-8540,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=30031
1443,OS Attack: MSRPC Client Svc Netware BO CVE-2006-4688,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=21880
1444,OS Attack: MSRPC Printer Spooler Attack CVE-2010-2729,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=23876
1445,OS Attack: MSRPC Remote Management Interface Bind,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=30018
1446,OS Attack: MSRPC RRAS Buffer Overflow,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=21663
1447,OS Attack: MSRPC Server Service RPC CVE-2008-4250,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=23179
1448,OS Attack: MSRPC Server Service RPC CVE-2008-4250 2,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=23180
1449,OS Attack: MSRPC SrvSvc NetApi Buffer Overflow (1),https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=21701
1450,OS Attack: MSRPC WorkStation NetJoin BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=21879
1451,OS Attack: NetBIOS MS PnP QueryResConflist BO,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=21260
1452,OS Attack: Oracle Solaris Remote Code Execution CVE-2017-3623,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=32039
1453,OS Attack: RDP Scan Attempt,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=31694
1454,OS Attack: RDP Scan Attempt 2,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=31696
1455,OS Attack: RPC MS Host Integration Server CVE-2008-3466,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=23113
1456,OS Attack: Samba Buffer Overflow Vulnerability,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=22667
1457,OS Attack: Samba Remote Code Execution CVE-2017-7494,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=30024
1458,OS Attack: Samba Remote Code Execution CVE-2017-7494 2,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=23697
1459,OS Attack: SMB Buffer Overflow CVE-2017-0016 2,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=29935
1460,OS Attack: SMB Critical File Tamper Activity,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=22882
1461,OS Attack: SMB Request Buffer Overflow CVE-2002-0724,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=20068
1462,OS Attack: SMB Srv.sys Driver Remote Code Execution CVE-2006-1314,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=21662
1463,OS Attack: SMB V1 DoS,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=30212
1464,OS Attack: SMB Validate Provider Callback CVE-2009-3103,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=30011
1465,OS Attack: W32.Looked JobAddRequest,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=22029
1466,OS Attack: WatchBog Malware RDP Scanning Activity,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=31687
1467,OS Attack: Windows Remote Desktop Protocol CVE-2020-16896,https://www.broadcom.com/support/security-center/attacksignatures/detail?asid=32627
